call_id,customer_id,phone_number,tower_id,call_type,call_duration_seconds,data_usage_mb,signal_strength_dbm,call_timestamp,call_success,revenue_naira,network_type,roaming
b7729190-9a0d-43b9-bb5a-1b26a445576a,CU000624,9057329897,TW0076,voice,3018,3775.43,-84,26/02/2024 01:42,FALSE,971.87,2G,FALSE
92703edd-3c58-4617-a93d-72deb5937cb9,CU000139,8031013016,TW0088,data,2998,2759.8,,26/02/2024 01:26,FALSE,671.16,2G,FALSE
f0b4bea0-6f2d-4e65-87f9-2c039f650d18,CU000839,775733649,TW0019,SMS,2990,2980.22,-110,14/05/2024 09:25,FALSE,839.74,4g,0
790e1e3f-8cf5-403e-8159-022585d2d369,CU001291,7016349954,TW0054,Voice,2810,3125.85,-106,21/04/2024 12:03,No,755.47,3g,1
f86a4100-e72d-40ac-8b49-c77165e4d7bf,CU000351,None,TW0020,SMS,1629,3013.41,-52,23/03/2024 00:12,TRUE,371.67,3g,0
30034701-d96d-4ee5-94b4-de178fe0470e,CU000834,9058286382,TW0083,Data,27,1589.24,-49,06/03/2024 21:05,N,508.51,2G,No
dba99a7f-600d-49e7-9496-ef389a9a9e70,CU001324,None,TW0070,sms,5291,,-92,11/06/2024 08:22,0,551.39,4g,Yes
ddc499eb-b4f9-47e8-815b-ae0c1effdcaf,CU000201,8181615190,TW0014,data,6493,,-38,22/03/2024 11:21,No,666.79,5G,0
e46c8dd0-cdf8-4aa7-86ef-19026d01ae2d,CU001067,7042673074,,voice,4426,1485.4,-117,02/05/2024 18:08,FALSE,794.69,4G,0
5830e119-02b3-4bc4-863e-760e94921c49,CU000590,7085651218,TW0129,Voice,6529,157.61,-83,03/01/2024 04:37,FALSE,605.63,3G,FALSE
ed81a2f5-a7c1-49f8-80d0-fea3df0f4109,CU001117,8132015860,TW0141,voice,439,2367.31,-77,01/03/2024 16:04,N,453.74,5G,1
53f3e45d-f33b-48c9-a8ab-329374a6db19,CU000028,9061098623,TW0042,SMS,1738,1491.92,-49,01/03/2024 13:27,Y,710.71,5G,FALSE
cbbe5bf0-bfca-4340-a552-55e3f003b7b5,,9068694043,TW0083,data,3550,3481.88,-37,07/04/2024 10:17,FALSE,927.79,3g,No
0163fbe9-24bc-4611-bd72-0ac89d55a69e,CU001381,8057605885,INVALID_TW9470,data,3432,723.88,-58,20/03/2024 11:36,Y,231.3,4G,FALSE
3724f8b3-93d8-40e4-a661-15d8f102572b,CU000677,9058104723,TW0123,data,1491,4398.44,-104,29/03/2024 19:58,1,789.48,4g,No
8ec569a3-d0a4-4286-87fe-0d0a402b1729,CU000125,None,TW0087,data,-598,3459.04,-61,02/06/2024 03:02,TRUE,649.2,2G,TRUE
eeb37b8d-067c-4b50-a7ec-aca3eca278df,CU000828,7012512844,TW0149,SMS,166,3798.92,-104,28/05/2024 01:45,0,846.34,2G,0
0244c6df-244a-4025-95f1-259417285fc7,CU000873,None,TW0034,sms,3648,1105.67,-112,03/02/2024 23:47,Y,864.56,4G,TRUE
5818b2dd-7f91-4f90-9918-1a45b7c1a4b4,CU000455,8066091391,TW0056,data,,4116,-110,29/05/2024 21:20,Y,938.27,4G,No
0cd2b6d9-b685-4d26-9b69-3f38d1e131c6,,8156912275,TW0057,Voice,3412,10.65,-77,25/06/2024 11:45,TRUE,316.29,5G,No
8ace6789-f1bd-4980-8fb5-1d93008a56b9,CU000910,779508004,INVALID_TW9727,sms,4828,1.77,-34,16/03/2024 03:26,1,856.65,4g,FALSE
0433d982-e192-4dc2-862f-a5dd737fadd6,CU000248,9063256011,,SMS,5057,1206.97,-102,27/01/2024 21:29,FALSE,362.5,4g,TRUE
521508b8-9a74-4d6e-ad4e-a64c80e73a3f,CU001164,8166891727,TW0006,voice,2841,4690.71,-103,09/06/2024 07:16,Yes,98.01,4g,0
f13d3f85-2353-4861-bf03-c28b5abb0331,CU000259,8038663027,TW0144,Data,694,,-45,21/05/2024 07:54,TRUE,422.4,4g,FALSE
8c673201-a167-4625-b735-cdf94a59297b,CU000284,7024162018,TW0109,sms,2454,563.03,-77,05/03/2024 15:46,0,875.61,2G,1
d5821772-e737-46b3-8320-998348491be3,CU000871,9034299848,TW0142,data,7097,1162.73,-119,20/04/2024 06:03,FALSE,747.78,2G,TRUE
7b0a2fb0-3486-42a3-9dfc-905338d3bb94,CU000994,8091420838,,Voice,6001,175.34,-83,03/04/2024 18:51,No,943.65,3G,No
e7c524dd-75af-4b29-b595-698fee25f4c8,CU001085,8137942866,TW0076,Voice,5842,4015.06,-88,04/06/2024 23:39,FALSE,981.58,4g,Yes
5acbab29-4b50-4846-a193-807177289c8f,CU000597,None,,sms,5107,,-100,12/06/2024 23:54,N,359.74,4G,0
e63e4f7f-bf8e-4c54-a0e2-b1dc878c58a1,CU001132,8171331732,TW0052,Data,757,505.9,-103,17/01/2024 00:09,TRUE,931.16,3G,TRUE
6e14d687-d12e-44c9-bd4f-ef1b25df4189,CU000180,7017816044,TW0073,Voice,578,2280.92,-116,19/05/2024 11:14,N,388.72,2G,0
a62eac0a-75c3-401b-a7a2-e39955b4ca17,CU000778,8188565514,TW0118,Data,1811,,-112,20/06/2024 18:44,No,374.94,3g,Yes
80f2a46e-d940-4454-b024-e9b8e07f2672,CU000367,7054584557,,Data,1416,3156.23,-64,23/04/2024 22:12,TRUE,668.09,4g,0
c7d70767-e30c-4ca1-862e-3ebeb59d25e7,CU000667,80101504,TW0020,data,5159,4808.94,-46,02/06/2024 15:13,N,943.78,2G,FALSE
0c83f375-78c1-435e-a4ac-270ba8daca90,INVALID_CU981791,9023122320,TW0128,Data,2088,4302.41,-72,25/05/2024 17:05,N,658.75,4G,Yes
45c6fc46-293d-4cbc-a8fc-8626cdae0941,CU000742,9021625496,TW0142,Data,6385,4295.46,0,27/03/2024 13:29,Yes,252.13,3g,TRUE
a843b8a6-43d9-42e1-a075-4f52114c34d3,CU001148,8055752482,TW0146,data,6409,,-61,10/03/2024 05:06,0,410.97,2G,No
aae7425f-6666-4d2c-ab82-8d08aeb7ba11,CU000715,7045662993,TW0130,data,3374,2877.09,-114,07/03/2024 22:49,Yes,578.1,3G,0
edac6723-a19b-4a33-aa77-2beba139a0b9,CU001362,7058645617,TW0118,SMS,3550,3911.7,-54,23/01/2024 04:29,Yes,300.65,5G,No
be9e3d48-29c5-4291-8d7c-d6789cd5dbd8,CU000170,8092130901,TW0039,Voice,1682,909.07,-95,28/06/2024 07:48,0,13.84,3G,TRUE
abdfca18-8304-4d22-acd6-cfb631795030,CU001051,8135451988,TW0001,Voice,7124,803.77,-41,28/04/2024 05:45,N,874.37,4g,TRUE
05bf07f8-9b66-43cf-b72a-66f7266540f4,CU001094,7045233321,TW0113,sms,4531,3907.74,-43,08/04/2024 19:19,1,515.08,4g,0
d69e95da-dcc4-4075-a5aa-03271359b0d2,CU000476,8186614760,TW0014,SMS,5928,911.77,,27/03/2024 05:42,0,519.91,3G,Yes
e02f5f41-0c81-4869-b25d-f1e6baeaf615,CU001406,8176881972,TW0064,voice,234,1382.59,-67,08/03/2024 00:13,1,983.68,2G,0
c888cc8f-afd0-4901-b953-febda1349bbc,CU001360,9051293064,TW0039,SMS,6588,4036.72,-120,29/02/2024 09:42,N,221.49,2G,0
d958ddd5-cd0f-47b1-9749-f302251c28a3,CU001452,9064319539,TW0055,sms,4567,3933.18,-63,04/03/2024 04:35,Y,611.54,4g,0
600dfcaf-6b15-4ef9-bed0-a68abc4e8406,CU001418,9057782763,TW0040,data,,2414.78,,26/04/2024 12:29,1,785.09,3g,TRUE
ab1ebf90-6e0d-4206-9ff7-ec5eddf81e12,CU000605,8061441673,TW0062,SMS,6312,2625.79,-63,11/04/2024 16:52,Yes,56.12,2G,TRUE
70d3351d-d67d-420c-863c-0234d8f308f2,CU000969,7083954349,TW0137,Data,6694,3416.4,-94,22/03/2024 21:17,No,488.09,2G,0
0bdff855-5c31-4cee-bc6f-6b44125c0892,CU001484,8134827150,TW0095,data,318,2482.44,-82,30/04/2024 22:17,Y,23.2,2G,Yes
59771730-9359-4b9e-8258-f5a27999860b,CU000676,9036595844,TW0063,Data,6747,4134.57,-76,01/04/2024 08:16,N,41.66,2G,FALSE
1041c0f9-0b27-463c-b5d8-d1da86d434d9,CU001460,7055363914,TW0017,voice,118,3106.97,-49,18/03/2024 07:25,1,85.88,4G,FALSE
38bce1e9-d3b6-449b-895c-e9dc5cf7dedd,CU001188,8059964097,,SMS,4759,3076.47,150,03/03/2024 10:37,1,581.25,5G,FALSE
e2c8eaf3-058f-45ce-938b-38406e098aa4,CU000975,7089666745,TW0077,Data,4434,3884.95,-68,15/04/2024 16:36,Yes,963.74,4g,Yes
b82e1886-b247-4074-9aa2-1851d8e57851,CU000837,8188999672,INVALID_TW9686,Data,1310,1999.75,-107,17/03/2024 09:28,FALSE,991.49,3g,TRUE
9c07c522-4eec-4c2d-b31f-ba862c7b0344,CU001416,9057386221,TW0124,sms,4773,3660.29,-31,14/02/2024 08:07,Yes,956.22,3g,Yes
79c429fe-abd5-4cb1-9329-22981cc1c1fb,CU000062,8135709153,TW0034,voice,6383,62773,,05/05/2024 21:13,0,541.37,3G,No
1f60020f-de8f-47d3-a292-f87ebd08ca9c,CU001085,7018696822,TW0146,Voice,978,1306.94,-69,11/04/2024 06:10,1,345.77,4g,Yes
d50e3fa4-5b8d-47d9-a876-cc44e3e2ae72,CU000764,9021201969,TW0011,voice,1138,1841.08,-77,15/02/2024 03:59,No,253.17,2G,1
71281fca-a894-4f07-ba8a-c998292efa6e,CU001317,9025983956,TW0099,voice,1810,562.52,-48,10/02/2024 06:09,FALSE,578.63,5G,FALSE
e422b147-d4d2-4303-8f3a-f88bc60c7945,CU000920,9033112096,TW0042,Voice,6706,4289.45,-65,20/04/2024 18:14,No,390.49,2G,FALSE
59807c80-4348-4847-8b83-6434d4a99d58,CU001198,None,TW0120,SMS,4833,753.26,-60,15/04/2024 06:04,No,831.22,3g,0
1683efba-1983-4d4e-b3a4-6adf8fade1cb,CU001301,80210906,TW0056,SMS,6042,3321.29,-79,07/03/2024 11:07,TRUE,286.21,3g,TRUE
47d0a7c8-4a37-4293-ae60-ece2e2799dbb,CU001345,8016666640,TW0016,Data,2878,3788.36,-57,14/06/2024 07:50,1,884.5,3g,TRUE
a85d5884-3be6-4196-aec9-fa914cc92900,CU000107,8169541064,TW0061,Voice,3698,4504.73,-44,06/01/2024 20:37,No,392.96,3G,1
f4072a15-b6cc-4f9d-a954-7bfe7e142d4d,CU000152,8137573147,TW0114,SMS,3451,1398.91,-56,15/02/2024 18:05,TRUE,985.29,2G,1
33324a18-e358-4927-8c01-a95457c10d67,CU000294,778751364,TW0104,data,1958,2718.31,-34,09/06/2024 03:42,No,167.68,2G,Yes
73607d76-6ff3-4627-ad50-0f5b2f293a91,CU000772,8062939127,TW0074,voice,4450,,-67,03/03/2024 11:44,1,569.43,4G,TRUE
09dd6390-bca7-497d-ac86-4eaacb260399,CU001012,8185907932,TW0053,Voice,392,4545.15,-77,10/06/2024 23:22,FALSE,864.69,4g,Yes
766073fc-0790-4e41-b0f5-015d98b98417,CU000336,8139613285,INVALID_TW9636,voice,5835,1872.35,-40,11/01/2024 14:53,1,97.19,3G,Yes
761bcf5c-02ec-4f96-a318-addc199ded67,CU001211,8139411435,,sms,6328,4654.38,-73,13/01/2024 20:40,N,821.08,3G,No
ce999f7c-af8b-41e6-8dfd-56848e8b9acd,CU001090,774245755,TW0094,Data,3874,2569.63,-88,26/06/2024 18:04,1,117.84,4g,0
b9561fed-7701-487e-8bad-2bdc588ad7d7,CU001132,7086288400,TW0040,SMS,1936,3062.4,,27/05/2024 02:00,FALSE,386.83,5G,FALSE
05270d48-d910-487e-968c-253454d56572,CU000577,9093007886,TW0149,Data,1077,9.01,-84,26/05/2024 03:37,FALSE,463.32,5G,Yes
ce8bad26-c29a-402f-b061-5e5dc6003ccb,CU000636,9056495341,TW0115,Voice,,1734.95,-81,28/04/2024 19:39,TRUE,470.06,2G,No
69e8c48e-ba2e-4ab5-9b10-d4dbd13430f8,CU000641,8020135587,TW0038,data,4896,1440.74,150,15/02/2024 01:32,N,915.3,3G,TRUE
5fd1ed87-d230-4fb8-af96-47a935af2982,CU000831,9023917014,TW0033,voice,2447,2597.48,-71,04/06/2024 01:11,1,615.62,3g,0
87ca0135-f083-4359-a77a-a56f5972ade8,CU000417,7014297311,,data,6594,515.73,-38,12/04/2024 17:20,Yes,708.47,5G,No
3e98e014-d896-445f-bab7-36e8a1185470,CU000963,8174644289,TW0081,Voice,6135,2567.54,-93,12/03/2024 12:14,1,505.74,4G,Yes
63a89967-be13-45f5-8787-5052d633f047,CU001144,7044813147,TW0126,SMS,4412,3326.58,-47,15/03/2024 01:32,N,790.08,4G,No
7f20217d-0b50-43f9-862e-7d1d0b802ef6,CU000214,7082106734,TW0061,Data,6928,3015.34,-106,12/04/2024 20:24,No,621.31,4g,FALSE
76a71b27-eeed-4242-a337-8f6423f57335,CU000549,7042480839,TW0024,data,6382,1215.27,-83,27/03/2024 08:09,Yes,101.58,5G,TRUE
fc45973c-1ab1-4deb-a624-a4c1bf95b38c,CU000521,8152907213,TW0128,sms,1738,2682.52,-67,21/05/2024 17:20,No,314.77,5G,Yes
9d4f4e6b-3923-4d85-832a-b1bb99bb8596,CU000616,8096657553,TW0043,voice,5760,2464.49,-94,29/03/2024 22:15,Y,879.28,4G,Yes
3d02f243-07e8-48ad-a7dd-d04e8662f60a,CU000978,8063428547,,data,7163,1072.53,-48,01/04/2024 21:15,0,488.59,4g,No
d93932e5-6b49-4625-b62b-27a48cc56792,CU000162,7021830449,TW0004,voice,3900,2677.76,-84,31/03/2024 15:55,FALSE,757.09,5G,FALSE
337461db-218f-42cd-b686-2f8989943702,,9069390481,TW0007,Voice,573,497.21,-41,08/03/2024 17:34,No,29.97,3G,FALSE
736a93c2-1f4f-4a27-b47d-7d1f32d056f3,CU000059,7081309179,TW0128,sms,6523,,-36,18/01/2024 11:00,N,853.15,4G,FALSE
2e8d93bd-8b1d-4cd7-87a6-536a635c9be6,CU001089,7084550837,TW0135,Data,4040,1235.5,-71,26/06/2024 14:36,FALSE,926.94,4g,TRUE
f6a8c058-4df4-459e-adf2-09895b42ce28,CU000449,7023415558,TW0095,SMS,507,3688.91,-46,28/01/2024 12:34,TRUE,31.88,2G,0
f25d0e19-2888-4c41-8076-8808e8e73bd2,CU000372,8138816646,TW0143,Voice,2058,3739.83,-120,13/04/2024 02:06,No,278.34,5G,0
dafaa209-a1f3-4645-a123-ae45fa6864f3,CU000741,8039618379,TW0028,Data,370,84934,-45,21/02/2024 21:34,FALSE,516.79,3g,FALSE
019eab8f-6ecc-4b49-900d-5170f4e0ff75,CU001478,7053661549,TW0044,voice,673,2444.32,-88,07/01/2024 19:58,1,795.39,4G,0
73b07e1a-7eee-4ce5-8c30-1fabef099ef3,CU000390,7048546015,TW0076,sms,887,277.2,-74,21/02/2024 04:14,1,490.13,4G,1
6b7d7d30-28ff-4852-adaa-e43c08e3c02b,CU000688,8174539830,INVALID_TW9481,Voice,5699,3835.86,-104,05/06/2024 00:00,1,321.17,5G,No
c8c3b514-055f-4632-aca9-ce065c13c8cf,CU001222,9024412412,TW0075,voice,6078,2724.09,-78,04/04/2024 08:26,FALSE,99.75,4g,FALSE
186e4415-5216-40db-9d16-a73b5d6716c9,CU001258,8158018372,TW0016,Voice,3961,3935.11,-94,21/04/2024 06:46,N,787.87,3G,0
186e4415-5216-40db-9d16-a73b5d6716c9,CU001258,8158018372,TW0016,Voice,3961,3935.11,-94,21/04/2024 06:46,N,787.87,3G,0
c5562814-19c9-49a4-a311-66af75b2adff,,8155127277,TW0124,data,5541,361.22,-110,13/06/2024 18:35,N,130.6,3g,FALSE
0c94c94e-1738-418e-a6e7-1affdb7372c9,CU000290,None,,voice,3013,1077.13,,09/01/2024 10:30,Y,204.71,2G,FALSE
1e7b263a-ba56-4bd8-ab6e-1d4bf0d681c9,CU000177,9056529258,TW0035,SMS,954,2977.58,-91,12/02/2024 08:16,FALSE,784.71,5G,1
0acfcbe5-6824-4b3a-9aef-cca7ad155819,CU000346,None,INVALID_TW9643,Data,979,3077.44,-73,29/04/2024 03:13,No,621.88,3g,No
e5737269-b081-4837-93ac-c912d8429eb1,CU000179,8185290138,TW0057,sms,4012,2526,,24/02/2024 10:55,1,116.92,3g,No
26fb7cd8-0206-43d0-b21e-c5086b96cbb4,CU000984,8093968237,TW0134,SMS,5272,1645.72,-44,04/03/2024 22:52,0,588.48,4G,TRUE
69787819-e7e4-423a-b464-cb06e8ef5b91,CU001320,8154677154,,voice,6240,627.95,-118,28/03/2024 03:23,TRUE,619.12,5G,No
f7600ad1-692f-46dd-9029-52ff3f9a23de,CU001306,9021961838,TW0033,SMS,6327,3818.93,-35,07/05/2024 23:33,TRUE,775.3,5G,No
0c2f73ca-9715-4656-89dc-241744178a61,CU000033,8066219672,TW0132,data,3693,4680.78,-35,27/05/2024 11:11,TRUE,121.45,4G,0
c8faf8c4-4cc4-4b3a-b42d-d478289a6057,CU000023,9092236713,TW0053,SMS,2953,,-108,28/04/2024 11:25,TRUE,544.1,4G,1
c9f73a19-92f0-4ab6-b130-033f03182ed9,INVALID_CU961875,None,TW0063,Voice,2561,932.97,-200,28/04/2024 04:27,FALSE,744.75,3G,TRUE
a0f8ce67-2654-43c7-abf1-78a4386c550b,CU001025,8094165910,TW0049,sms,3987,4111.33,-51,08/01/2024 22:41,Y,761.09,2G,FALSE
7a4e096a-dbeb-4877-905e-6eb25eec53c5,CU000941,80617396,TW0140,SMS,7013,1407.39,-33,03/05/2024 19:02,TRUE,174.73,2G,1
3d31f403-bf6a-4d8f-8ebd-34d0bf6a335f,CU001112,8159655173,TW0124,sms,3376,3424.21,-105,26/06/2024 03:31,FALSE,633.56,4G,TRUE
14d779c5-2263-406c-b799-a873269a8699,CU001380,7026688883,TW0036,data,5863,1772.19,-63,13/01/2024 23:43,TRUE,857.07,3G,TRUE
93f0d797-4ce6-4828-bcb5-57f6e4836514,CU000563,None,,sms,4962,4643.93,-54,22/03/2024 14:13,FALSE,334.02,3g,TRUE
77f11789-0f84-4984-b68e-fc657b589ad8,CU001309,9037642066,TW0102,data,4841,4723.81,,10/04/2024 05:46,FALSE,569.94,5G,No
abbc6331-9c70-48e0-a207-db5d7ac98ddc,CU001031,None,TW0042,SMS,890,2490.78,-44,05/06/2024 03:55,N,495.26,4G,1
f53ff26d-07ee-44e9-9ee6-79489fc8bc3a,CU000915,7014855156,TW0098,data,566,3018.77,-34,26/01/2024 10:15,Yes,311.06,3g,Yes
c0803f99-cfd4-47d4-8c2f-cb6cdc2c1d27,INVALID_CU961813,9057501157,TW0138,SMS,477,4812.2,-114,29/02/2024 16:49,1,653.44,2G,1
8c740394-d604-4ef3-8bd5-ec322c1a10d6,CU000464,8017193528,TW0084,Voice,5641,1425.52,-92,15/04/2024 11:37,TRUE,877.83,2G,TRUE
93509519-c0fb-450a-9333-8aee39ee68b7,CU000875,8183263740,TW0051,Data,2108,4638.95,-82,10/05/2024 06:13,0,838.07,5G,TRUE
b56e6b7e-1cc1-43f3-8645-903444c5bf22,CU000635,8011770702,TW0017,Data,7200,321.72,-41,19/01/2024 20:14,N,575.47,4g,1
4897aabf-a75d-4f01-98df-3417e223a1de,CU001193,None,INVALID_TW9771,voice,6040,2493.67,-91,21/03/2024 19:20,N,664.83,4G,No
a73dd012-dcff-4422-8a2c-3d35c01a526d,CU000971,8084043097,TW0017,voice,7157,257.38,-70,02/01/2024 06:04,Y,288.9,3G,No
4d091ed5-00a7-4337-ba0c-2b5f0d05c23d,CU001324,9069837018,INVALID_TW9811,SMS,1653,1653.2,-63,15/02/2024 18:37,0,578.67,3G,Yes
31112b38-61d0-4d85-9174-910241727103,CU001133,None,TW0104,data,2860,1630.59,-79,17/01/2024 22:28,0,233.61,4G,TRUE
00f6ecd6-a645-44b7-a532-0bfdaa1b2e61,CU000747,8172845323,TW0084,Data,3838,208.39,-110,04/04/2024 05:57,N,665.62,4g,0
5558fb28-5e49-498a-8cbf-9b96f58b2802,INVALID_CU951975,8096538120,TW0103,data,4649,4368.44,-57,12/06/2024 01:11,TRUE,286.12,3G,Yes
04acc169-0671-4cba-a68d-8f4a3a28e174,CU000887,771117615,,Data,5662,1671.71,-109,27/03/2024 10:17,TRUE,554.51,2G,No
2100940e-61a5-41ce-9528-84090f23ef3b,CU000274,None,TW0009,Data,4469,,-77,11/04/2024 05:03,N,203.92,3G,No
facaa196-61d0-4eef-b2e2-8ef5ea57bda1,CU000812,8098956294,TW0018,sms,5879,4632.07,-63,24/01/2024 08:18,0,45.3,3g,FALSE
2ec34b92-9fab-4cb0-b796-d763a917b7ee,CU000930,9063895974,TW0058,Data,4716,167.86,-114,04/02/2024 21:32,N,412.04,3G,1
9cb447b8-09e7-405a-8a8c-1ca38d33b5d7,CU001328,9032457419,TW0122,voice,805,3939.02,-72,27/01/2024 18:51,0,367.49,3g,0
ab7ba1bc-f61e-4ae7-8447-eff4810b3d59,CU000833,7029585344,TW0017,sms,1800,3202.61,-84,22/06/2024 02:23,1,73.98,5G,TRUE
fb61bb9f-bc7c-42cb-94b4-895105621dcd,,7089571429,INVALID_TW9661,SMS,4602,3811.25,,06/04/2024 18:07,Yes,598.19,5G,No
433b543d-43da-4e66-8d22-def518f46a9a,CU000687,9095986002,TW0125,data,4404,1100.24,-104,02/04/2024 19:55,1,740.71,3G,TRUE
972224c3-b2d1-433c-92a2-4479f015fc57,CU001354,772161133,TW0047,SMS,,1431.67,-35,16/06/2024 17:35,TRUE,616.99,4g,1
f82f219d-735a-4875-888a-4518fbb99f9a,CU001258,8037736055,TW0019,SMS,7196,2533.43,-56,17/06/2024 09:36,No,914.37,5G,0
579bd592-7fc8-4c9d-9603-1b103b7c7220,CU001389,9037008500,TW0025,SMS,1205,2732.21,-100,23/06/2024 02:37,TRUE,549.45,2G,Yes
2c667fb5-5190-4b2b-8c3f-3de578774b73,,7047548822,TW0141,voice,5179,3285.28,,23/06/2024 19:12,TRUE,920.99,4g,TRUE
29c2e95c-ec77-46b1-a72e-6ee5992b1749,CU000390,8163906541,INVALID_TW9922,Voice,5429,4896.96,-92,18/05/2024 00:53,No,834,4g,FALSE
5246ed8e-528d-4ecf-898c-84a697e5200e,CU001264,7017066735,TW0050,Voice,6114,4287.36,-120,02/06/2024 07:27,0,320.17,5G,Yes
d347fc52-0c23-4924-9d50-87de75a55e8a,CU000544,8063354321,TW0096,Data,5598,1361.62,-72,27/05/2024 13:31,Y,905.41,3g,No
a0cdcbff-9007-4e9e-8290-1c5690b80583,,8175586361,TW0077,SMS,3276,1195.95,-38,10/06/2024 11:55,Yes,858.26,5G,Yes
904bf1e5-509c-4f45-b0dc-1b3684f6b839,CU000466,7024761391,TW0028,Voice,1313,4290.12,-36,09/03/2024 10:17,1,674.49,2G,0
01c487f5-c021-43f9-ba51-81c66406d7ad,CU000348,7045262080,TW0089,data,6479,1318.78,-87,13/06/2024 00:34,No,95.83,3g,Yes
f84fb56f-8ad3-44c9-a729-d52d0f36b980,,9023283492,TW0063,voice,178,520.32,-46,30/05/2024 18:55,1,185.82,4G,1
49d26c18-3af2-4734-8981-345b389ea033,CU001096,None,TW0140,sms,426,1361.2,-108,28/06/2024 15:46,1,88.52,5G,0
46f2164d-0718-4506-bf96-c3f5ef83271c,CU000351,None,TW0125,sms,7150,2222.24,-83,11/06/2024 21:21,FALSE,365.56,4G,TRUE
1dd11511-e4d4-4d2f-a2db-b46c21852e5b,,9038283511,TW0118,Data,1011,3064.81,-95,29/04/2024 01:40,1,254.43,4g,1
de09bf32-c5c3-40cc-8c76-36e04f9efc24,,8167503129,TW0120,SMS,5624,2311.13,-47,26/05/2024 06:07,N,425.62,3g,TRUE
fcc20b57-6f66-43e7-abb9-be1d4c13c9ae,CU001176,8163027871,TW0141,voice,4340,1158.55,-92,17/05/2024 13:05,No,189.98,2G,FALSE
7195579f-05d0-45ad-a873-9ece0573885a,CU000933,None,TW0080,sms,4068,865.98,-76,09/01/2024 07:07,N,123.27,2G,TRUE
bdb2d1e5-7701-4ec4-a0f6-f2979b601da7,CU000169,8189918074,TW0069,sms,1390,4083.92,-49,14/05/2024 07:43,No,566.7,4G,0
4921c78b-181d-4b29-8217-767ea9537f3d,CU000487,8138811785,TW0130,sms,527,1326.25,-65,20/01/2024 06:57,TRUE,818.56,3g,FALSE
5a636a7f-0895-4b61-8c4b-4506c1fc19e9,CU000501,7053661549,TW0054,data,5542,934.97,-79,20/04/2024 01:32,FALSE,794.21,5G,FALSE
e67c3a4c-281f-49bf-a625-bc4c85b0ace5,CU001058,9051982702,TW0147,voice,-321,1423.13,-92,15/03/2024 21:41,N,879.92,4G,TRUE
f7d3c3e8-aa2f-4259-8e80-fd92a0524212,CU001381,None,TW0034,Data,5681,3579.89,-92,01/04/2024 05:59,TRUE,934.16,3G,1
a45d8004-449b-4938-825f-b62fc51cc389,CU001500,8063821719,TW0002,voice,5802,1862.41,-60,09/02/2024 22:50,No,344.26,5G,TRUE
6956f0da-d7ca-4167-b083-7b3650249c00,CU001473,80204427,TW0042,Voice,2691,452.73,-74,01/02/2024 12:38,Yes,768.13,4G,1
86a94a4e-d10f-4f08-a826-c3c58d3392e2,CU000170,7055353521,TW0150,voice,,4937.71,-113,24/03/2024 21:06,TRUE,411.75,4g,TRUE
07a201a4-46fb-4bdb-a1df-447e9f14866d,CU000250,80539010,TW0135,data,4077,1495.12,-96,25/03/2024 21:40,TRUE,441.45,5G,1
b7c7419e-2f01-4a77-8c80-cfe9eb0c6fa7,CU000338,8045879550,TW0015,Voice,2187,,-46,22/03/2024 17:43,0,29.41,3G,Yes
a6949639-481f-4d76-ad04-a8cf8978016c,CU000725,7043505690,TW0132,SMS,,3834.92,-46,14/04/2024 03:47,0,248.89,4G,TRUE
8ff85881-5582-488c-b3c6-14adb1dd3e14,CU000063,9032786027,INVALID_TW9757,SMS,5141,,-62,14/02/2024 00:06,0,460.34,4g,TRUE
4076a4d7-c91d-45b3-ad88-6f8d76ecda06,CU000135,8179320247,INVALID_TW9032,data,3178,1429.4,-75,09/01/2024 20:17,0,76.55,2G,Yes
26bc8743-d6a4-4c2b-8a48-48b93c3f147f,CU000890,None,,sms,6577,662.4,-113,08/05/2024 18:30,TRUE,655.27,4G,0
3e6ecb12-586d-4443-93e5-889f5634edfb,CU001432,8179705563,TW0036,sms,4869,1372.06,-104,12/03/2024 03:16,Y,468.16,3g,0
5e60b8a2-38df-43b5-9b70-bc3d44908ce6,CU001257,8099675882,TW0026,Voice,1877,540.68,-34,13/02/2024 09:46,TRUE,369.66,3g,FALSE
299121fd-d587-407e-bd90-00d67f7400e8,CU000224,8189799372,TW0137,data,2844,3479.93,-66,28/06/2024 15:11,1,889.99,5G,Yes
a44cdc9e-9343-4298-a296-da8edcaa655a,CU000370,9038830949,,sms,4067,1041.95,-80,27/02/2024 11:11,N,146.45,2G,FALSE
d97937cc-dcdf-4e2c-a968-0108d5d75342,CU000222,8088996698,,Data,,569.44,-99,09/03/2024 15:36,Y,358.09,5G,TRUE
46b2a841-47b3-4ca8-b1d2-b5c236fc4c33,CU001247,8167675125,TW0144,voice,1076,,-111,09/02/2024 23:41,TRUE,560.79,5G,No
1ef0a61d-5066-4bf0-b57c-58ac3ca65a9b,CU000462,7083491461,TW0050,Voice,-1776,135.22,-71,02/03/2024 22:15,Yes,140.69,4g,No
adf1aa8e-c8cf-437e-92a2-394ea5d53afb,CU001348,8032638718,TW0109,data,6515,1046.32,-55,24/04/2024 14:30,Yes,159.21,4G,FALSE
2414c878-bd17-4b41-aa3b-057b483eed03,CU000349,9024024598,TW0088,SMS,419,2803.35,-77,05/01/2024 12:22,Yes,951.72,3G,FALSE
